azure.com-apimanagement-apimnotifications-2019-12-01-preview-swagger.yaml,6.0,0.0
azure.com-apimanagement-apimopenidconnectproviders-2019-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimopenidconnectproviders-2019-12-01-preview-swagger.yaml,3.0,0.0
azure.com-apimanagement-apimpolicies-2019-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimpolicies-2019-12-01-preview-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimpolicydescriptions-2019-12-01-preview-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimpolicysnippets-2019-01-01-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimproducts-2019-01-01-swagger.yaml,11.0,0.0
azure.com-apimanagement-apimproducts-2019-12-01-preview-swagger.yaml,11.0,0.0
azure.com-apimanagement-apimproductsByTags-2019-01-01-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimproductsByTags-2019-12-01-preview-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimproperties-2019-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimquotas-2019-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimquotas-2019-12-01-preview-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimregions-2019-01-01-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimregions-2019-12-01-preview-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimreports-2019-01-01-swagger.yaml,8.0,0.0
azure.com-apimanagement-apimreports-2019-12-01-preview-swagger.yaml,8.0,0.0
azure.com-apimanagement-apimsubscriptions-2019-01-01-swagger.yaml,4.0,0.0
azure.com-apimanagement-apimsubscriptions-2019-12-01-preview-swagger.yaml,5.0,0.0
azure.com-apimanagement-apimtagresources-2019-01-01-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimtagresources-2019-12-01-preview-swagger.yaml,1.0,0.0
azure.com-apimanagement-apimtags-2019-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimtags-2019-12-01-preview-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimtenant-2019-01-01-swagger.yaml,10.0,0.0
azure.com-apimanagement-apimtenant-2019-12-01-preview-swagger.yaml,12.0,0.0
azure.com-apimanagement-apimusers-2019-01-01-swagger.yaml,8.0,0.0
azure.com-apimanagement-apimusers-2019-12-01-preview-swagger.yaml,8.0,0.0
azure.com-apimanagement-apimversionsets-2018-01-01-swagger.yaml,2.0,0.0
azure.com-apimanagement-apimversionsets-2018-06-01-preview-swagger.yaml,2.0,0.0
azure.com-apimanagement-definitions-2019-01-01-swagger.yaml,0.0,0.0
azure.com-apimanagement-definitions-2019-12-01-preview-swagger.yaml,0.0,0.0
azure.com-appconfiguration-2019-10-01-swagger.yaml,8.0,0.0
azure.com-appconfiguration-2019-11-01-preview-swagger.yaml,12.0,0.0
azure.com-applicationinsights-aiOperations_API-2015-05-01-swagger.yaml,1.0,0.0
azure.com-applicationinsights-analyticsItems_API-2015-05-01-swagger.yaml,2.0,0.0
azure.com-applicationinsights-componentApiKeys_API-2015-05-01-swagger.yaml,2.0,0.0
azure.com-applicationinsights-componentContinuousExport_API-2015-05-01-swagger.yaml,2.0,0.0
azure.com-applicationinsights-componentFeaturesAndPricing_API-2017-10-01-swagger.yaml,1.0,0.0
azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml,2.0,0.0
azure.com-applicationinsights-components_API-2015-05-01-swagger.yaml,5.0,0.0
