ably.io-1.1.0-openapi.yaml,1,2,3,3,4,3,2,2,2,3,4,2,1,1
adyen.com-AccountService-3-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-AccountService-4-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-AccountService-5-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-CheckoutService-30-openapi.yaml,1,1
adyen.com-CheckoutService-31-openapi.yaml,1,1
adyen.com-CheckoutService-32-openapi.yaml,1,1
adyen.com-CheckoutService-37-openapi.yaml,1,1,1,2,2
adyen.com-CheckoutService-40-openapi.yaml,1,1,1,2,2
adyen.com-CheckoutService-41-openapi.yaml,1,1,1,2,2
adyen.com-CheckoutService-46-openapi.yaml,1,1,1,2,2
adyen.com-CheckoutUtilityService-1-openapi.yaml,1
adyen.com-FundService-3-openapi.yaml,1,1,1,1,1,1
adyen.com-FundService-5-openapi.yaml,1,1,1,1,1,1
adyen.com-MarketPayNotificationService-3-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-MarketPayNotificationService-4-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-MarketPayNotificationService-5-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adyen.com-NotificationConfigurationService-1-openapi.yaml,1,1,1,1,1,1
adyen.com-PaymentService-25-openapi.yaml,1,1,1,1,1,1
adyen.com-PaymentService-30-openapi.yaml,1,1,1,1,1,1,1,1
adyen.com-PaymentService-40-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1
adyen.com-PaymentService-46-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1
adyen.com-PayoutService-30-openapi.yaml,1,1,1,1,1,1
adyen.com-RecurringService-18-openapi.yaml,1,1
adyen.com-RecurringService-25-openapi.yaml,1,1
amazonaws.com-accessanalyzer-2019-11-01-openapi.yaml,1,3,2,4,1,2,1,1,2,2,2
amazonaws.com-acm-2015-12-08-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1
amazonaws.com-acm-pca-2017-08-22-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
amazonaws.com-alexaforbusiness-2017-11-09-openapi.yaml,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
amazonaws.com-amplify-2017-07-25-openapi.yaml,1,3,3,5,3,3,2,4,4,4,6,2,3,2,7,5,2,6,7,2
