amazonaws.com-cognito-idp-2016-04-18-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-cognito-sync-2014-06-30-openapi.yaml,1.0,0.083333336,1.0,0.9166667,1.0,1.0,1.0
amazonaws.com-comprehend-2017-11-27-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-comprehendmedical-2018-10-30-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-compute-optimizer-2019-11-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-config-2014-11-12-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-connect-2017-08-08-openapi.yaml,1.0,0.14814815,1.0,1.0,1.0,1.0,1.0
amazonaws.com-connectparticipant-2018-09-07-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-cur-2017-01-06-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-dataexchange-2017-07-25-openapi.yaml,1.0,0.3,1.0,1.0,1.0,0.2,1.0
amazonaws.com-datapipeline-2012-10-29-openapi.yaml,1.0,0.0,1.0,0.0,0.0,1.0,1.0
amazonaws.com-datasync-2018-11-09-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-dax-2017-04-19-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-detective-2018-10-26-openapi.yaml,1.0,1.0,1.0,0.9166667,1.0,1.0,1.0
amazonaws.com-devicefarm-2015-06-23-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-directconnect-2012-10-25-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-discovery-2015-11-01-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-dlm-2018-01-12-openapi.yaml,1.0,0.2,1.0,1.0,1.0,1.0,0.8
amazonaws.com-dms-2016-01-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,0.0,1.0
amazonaws.com-docdb-2014-10-31-openapi.yaml,1.0,0.0,1.0,0.7380952,1.0,1.0,1.0
amazonaws.com-ds-2015-04-16-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-dynamodb-2012-08-10-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-ebs-2019-11-02-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-ec2-2016-11-15-openapi.yaml,1.0,0.0,1.0,0.6873449,1.0,0.98759305,1.0
amazonaws.com-ec2-instance-connect-2018-04-02-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-ecr-2015-09-21-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-ecs-2014-11-13-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-eks-2017-11-01-openapi.yaml,1.0,0.46153846,1.0,0.61538464,1.0,1.0,1.0
amazonaws.com-elastic-inference-2017-07-25-openapi.yaml,1.0,0.6,1.0,1.0,1.0,1.0,1.0
amazonaws.com-elasticache-2015-02-02-openapi.yaml,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
amazonaws.com-elasticbeanstalk-2010-12-01-openapi.yaml,1.0,0.0,1.0,0.6,1.0,1.0,1.0
amazonaws.com-elasticfilesystem-2015-02-01-openapi.yaml,1.0,0.21428572,1.0,0.64285713,1.0,1.0,0.9285714
amazonaws.com-elasticloadbalancing-2012-06-01-openapi.yaml,1.0,0.0,1.0,0.6896552,1.0,1.0,1.0
amazonaws.com-elasticloadbalancingv2-2015-12-01-openapi.yaml,1.0,0.0,1.0,0.5,1.0,1.0,1.0
amazonaws.com-elasticmapreduce-2009-03-31-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-elastictranscoder-2012-09-25-openapi.yaml,1.0,0.27272728,1.0,1.0,1.0,1.0,1.0
amazonaws.com-email-2010-12-01-openapi.yaml,1.0,0.0,1.0,0.45070422,1.0,1.0,1.0
amazonaws.com-entitlement.marketplace-2017-01-11-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-es-2015-01-01-openapi.yaml,1.0,0.35714287,1.0,0.9285714,1.0,1.0,1.0
amazonaws.com-eventbridge-2015-10-07-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-events-2015-10-07-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-firehose-2015-08-04-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-fms-2018-01-01-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-forecast-2018-06-26-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-forecastquery-2018-06-26-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-frauddetector-2019-11-15-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-fsx-2018-03-01-openapi.yaml,0.0,0.0,1.0,0.0,0.0,0.0,1.0
amazonaws.com-gamelift-2015-10-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-glacier-2012-06-01-openapi.yaml,1.0,0.0,1.0,0.8888889,1.0,1.0,1.0
amazonaws.com-globalaccelerator-2018-08-08-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-glue-2017-03-31-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
