amazonaws.com-iot-jobs-data-2017-09-29-openapi.yaml,3.0,4.0
amazonaws.com-iot1click-devices-2018-05-14-openapi.yaml,11.0,13.0
amazonaws.com-iot1click-projects-2018-05-14-openapi.yaml,8.0,16.0
amazonaws.com-iotanalytics-2017-11-27-openapi.yaml,18.0,34.0
amazonaws.com-iotevents-2018-07-27-openapi.yaml,8.0,16.0
amazonaws.com-iotevents-data-2018-10-23-openapi.yaml,4.0,4.0
amazonaws.com-iotsecuretunneling-2018-10-05-openapi.yaml,7.0,7.0
amazonaws.com-iotsitewise-2019-12-02-openapi.yaml,32.0,54.0
amazonaws.com-iotthingsgraph-2018-09-06-openapi.yaml,35.0,35.0
amazonaws.com-kafka-2018-11-14-openapi.yaml,17.0,21.0
amazonaws.com-kendra-2019-02-03-openapi.yaml,24.0,24.0
amazonaws.com-kinesis-2013-12-02-openapi.yaml,27.0,27.0
amazonaws.com-kinesis-video-archived-media-2017-09-30-openapi.yaml,5.0,5.0
amazonaws.com-kinesis-video-media-2017-09-30-openapi.yaml,1.0,1.0
amazonaws.com-kinesis-video-signaling-2019-12-04-openapi.yaml,2.0,2.0
amazonaws.com-kinesisanalytics-2015-08-14-openapi.yaml,20.0,20.0
amazonaws.com-kinesisanalyticsv2-2018-05-23-openapi.yaml,26.0,26.0
amazonaws.com-kinesisvideo-2017-09-30-openapi.yaml,19.0,19.0
amazonaws.com-kms-2014-11-01-openapi.yaml,46.0,46.0
amazonaws.com-lakeformation-2017-03-31-openapi.yaml,13.0,13.0
amazonaws.com-lambda-2014-11-11-openapi.yaml,7.0,11.0
amazonaws.com-lambda-2015-03-31-openapi.yaml,29.0,49.0
amazonaws.com-lex-models-2017-04-19-openapi.yaml,34.0,39.0
amazonaws.com-license-manager-2018-08-01-openapi.yaml,16.0,16.0
amazonaws.com-lightsail-2016-11-28-openapi.yaml,113.0,113.0
amazonaws.com-logs-2014-03-28-openapi.yaml,42.0,42.0
amazonaws.com-machinelearning-2014-12-12-openapi.yaml,28.0,28.0
amazonaws.com-macie-2017-12-19-openapi.yaml,7.0,7.0
amazonaws.com-managedblockchain-2018-09-24-openapi.yaml,11.0,20.0
amazonaws.com-marketplace-catalog-2018-09-17-openapi.yaml,6.0,6.0
amazonaws.com-marketplacecommerceanalytics-2015-07-01-openapi.yaml,2.0,2.0
amazonaws.com-mediaconnect-2018-11-14-openapi.yaml,15.0,22.0
amazonaws.com-mediaconvert-2017-08-29-openapi.yaml,13.0,25.0
amazonaws.com-medialive-2017-10-14-openapi.yaml,23.0,43.0
amazonaws.com-mediapackage-2017-10-12-openapi.yaml,10.0,18.0
amazonaws.com-mediapackage-vod-2018-11-07-openapi.yaml,8.0,15.0
amazonaws.com-mediastore-2017-09-01-openapi.yaml,21.0,21.0
amazonaws.com-mediastore-data-2017-09-01-openapi.yaml,2.0,5.0
amazonaws.com-mediatailor-2018-04-23-openapi.yaml,5.0,7.0
amazonaws.com-meteringmarketplace-2016-01-14-openapi.yaml,4.0,4.0
amazonaws.com-migrationhub-config-2019-06-30-openapi.yaml,3.0,3.0
amazonaws.com-mobile-2017-07-01-openapi.yaml,7.0,9.0
amazonaws.com-mobileanalytics-2014-06-05-openapi.yaml,1.0,1.0
amazonaws.com-monitoring-2010-08-01-openapi.yaml,30.0,60.0
amazonaws.com-mq-2017-11-27-openapi.yaml,13.0,22.0
amazonaws.com-mturk-requester-2017-01-17-openapi.yaml,39.0,39.0
amazonaws.com-neptune-2014-10-31-openapi.yaml,59.0,118.0
amazonaws.com-networkmanager-2019-07-05-openapi.yaml,16.0,28.0
amazonaws.com-opsworks-2013-02-18-openapi.yaml,74.0,74.0
amazonaws.com-opsworkscm-2016-11-01-openapi.yaml,19.0,19.0
amazonaws.com-organizations-2016-11-28-openapi.yaml,51.0,51.0
amazonaws.com-outposts-2019-12-03-openapi.yaml,5.0,7.0
amazonaws.com-personalize-2018-05-22-openapi.yaml,39.0,39.0
amazonaws.com-personalize-events-2018-03-22-openapi.yaml,1.0,1.0
amazonaws.com-personalize-runtime-2018-05-22-openapi.yaml,2.0,2.0
amazonaws.com-pi-2018-02-27-openapi.yaml,2.0,2.0
amazonaws.com-pinpoint-2016-12-01-openapi.yaml,57.0,112.0
amazonaws.com-pinpoint-email-2018-07-26-openapi.yaml,34.0,42.0
amazonaws.com-polly-2016-06-10-openapi.yaml,6.0,9.0
amazonaws.com-pricing-2017-10-15-openapi.yaml,3.0,3.0
amazonaws.com-qldb-2019-01-02-openapi.yaml,10.0,15.0
amazonaws.com-qldb-session-2019-07-11-openapi.yaml,1.0,1.0
amazonaws.com-quicksight-2018-04-01-openapi.yaml,36.0,66.0
amazonaws.com-ram-2018-01-04-openapi.yaml,24.0,24.0
amazonaws.com-rds-2013-01-10-openapi.yaml,50.0,100.0
amazonaws.com-rds-2013-02-12-openapi.yaml,52.0,104.0
amazonaws.com-rds-2013-09-09-openapi.yaml,52.0,104.0
amazonaws.com-rds-2014-09-01-openapi.yaml,54.0,108.0
amazonaws.com-rds-2014-10-31-openapi.yaml,130.0,260.0
amazonaws.com-rds-data-2018-08-01-openapi.yaml,6.0,6.0
amazonaws.com-redshift-2012-12-01-openapi.yaml,92.0,184.0
amazonaws.com-rekognition-2016-06-27-openapi.yaml,45.0,45.0
amazonaws.com-resource-groups-2017-11-27-openapi.yaml,7.0,12.0
amazonaws.com-resourcegroupstaggingapi-2017-01-26-openapi.yaml,8.0,8.0
amazonaws.com-robomaker-2018-06-29-openapi.yaml,39.0,40.0
amazonaws.com-route53-2013-04-01-openapi.yaml,40.0,56.0
amazonaws.com-route53domains-2014-05-15-openapi.yaml,28.0,28.0
amazonaws.com-route53resolver-2018-04-01-openapi.yaml,22.0,22.0
amazonaws.com-runtime.lex-2016-11-28-openapi.yaml,4.0,5.0
amazonaws.com-runtime.sagemaker-2017-05-13-openapi.yaml,1.0,1.0
amazonaws.com-s3-2006-03-01-openapi.yaml,44.0,88.0
amazonaws.com-s3control-2018-08-20-openapi.yaml,10.0,19.0
amazonaws.com-sagemaker-2017-07-24-openapi.yaml,133.0,133.0
amazonaws.com-sagemaker-a2i-runtime-2019-11-07-openapi.yaml,4.0,5.0
amazonaws.com-savingsplans-2019-06-28-openapi.yaml,8.0,8.0
amazonaws.com-schemas-2019-12-02-openapi.yaml,17.0,30.0
amazonaws.com-sdb-2009-04-15-openapi.yaml,10.0,20.0
amazonaws.com-secretsmanager-2017-10-17-openapi.yaml,18.0,18.0
amazonaws.com-securityhub-2018-10-26-openapi.yaml,33.0,42.0
amazonaws.com-serverlessrepo-2017-09-08-openapi.yaml,10.0,14.0
amazonaws.com-service-quotas-2019-06-24-openapi.yaml,16.0,16.0
amazonaws.com-servicecatalog-2015-12-10-openapi.yaml,83.0,83.0
amazonaws.com-servicediscovery-2017-03-14-openapi.yaml,20.0,20.0
amazonaws.com-sesv2-2019-09-27-openapi.yaml,39.0,49.0
amazonaws.com-shield-2016-06-02-openapi.yaml,20.0,20.0
amazonaws.com-signer-2017-08-25-openapi.yaml,8.0,12.0
amazonaws.com-sms-2016-10-24-openapi.yaml,28.0,28.0
amazonaws.com-sms-voice-2018-09-05-openapi.yaml,5.0,8.0
amazonaws.com-snowball-2016-06-30-openapi.yaml,19.0,19.0
amazonaws.com-sns-2010-03-31-openapi.yaml,33.0,66.0
amazonaws.com-sqs-2012-11-05-openapi.yaml,37.0,40.0
amazonaws.com-ssm-2014-11-06-openapi.yaml,122.0,122.0
amazonaws.com-sso-2019-06-10-openapi.yaml,4.0,4.0
amazonaws.com-sso-oidc-2019-06-10-openapi.yaml,3.0,3.0
amazonaws.com-states-2016-11-23-openapi.yaml,22.0,22.0
amazonaws.com-storagegateway-2013-06-30-openapi.yaml,78.0,78.0
amazonaws.com-streams.dynamodb-2012-08-10-openapi.yaml,4.0,4.0
amazonaws.com-sts-2011-06-15-openapi.yaml,8.0,16.0
amazonaws.com-support-2013-04-15-openapi.yaml,14.0,14.0
amazonaws.com-swf-2012-01-25-openapi.yaml,37.0,37.0
amazonaws.com-synthetics-2017-10-11-openapi.yaml,10.0,13.0
amazonaws.com-textract-2018-06-27-openapi.yaml,6.0,6.0
amazonaws.com-transcribe-2017-10-26-openapi.yaml,23.0,23.0
amazonaws.com-transfer-2018-11-05-openapi.yaml,18.0,18.0
amazonaws.com-translate-2017-07-01-openapi.yaml,9.0,9.0
amazonaws.com-waf-2015-08-24-openapi.yaml,77.0,77.0
amazonaws.com-waf-regional-2016-11-28-openapi.yaml,81.0,81.0
amazonaws.com-wafv2-2019-07-29-openapi.yaml,40.0,40.0
amazonaws.com-workdocs-2016-05-01-openapi.yaml,26.0,41.0
amazonaws.com-worklink-2018-09-25-openapi.yaml,30.0,30.0
amazonaws.com-workmail-2017-10-01-openapi.yaml,40.0,40.0
amazonaws.com-workmailmessageflow-2019-05-01-openapi.yaml,1.0,1.0
amazonaws.com-workspaces-2015-04-08-openapi.yaml,41.0,41.0
amazonaws.com-xray-2016-04-12-openapi.yaml,20.0,20.0
api.gov.uk-vehicle-enquiry-1.1.0-openapi.yaml,1.0,1.0
api2pdf.com-1.0.0-openapi.yaml,7.0,9.0
autodealerdata.com-0.1-openapi.yaml,12.0,13.0
bbc.com-1.0.0-openapi.yaml,25.0,25.0
bbci.co.uk-1.0-openapi.yaml,30.0,30.0
bclaws.ca-bclaws-1.0.0-openapi.yaml,7.0,7.0
bikewise.org-v2-openapi.yaml,4.0,4.0
bintable.com-1.0.0-oas3-openapi.yaml,2.0,2.0
box.com-2.0-openapi.yaml,104.0,175.0
brex.io-1.0.0-openapi.yaml,24.0,25.0
bunq.com-1.0-openapi.yaml,227.0,392.0
canada-holidays.ca-1.0-openapi.yaml,5.0,5.0
chompthis.com-1.0.0-oas3-openapi.yaml,4.0,4.0
configcat.com-v1-openapi.yaml,10.0,18.0
covid19-api.com-1.0.1-openapi.yaml,2.0,2.0
cpy.re-peertube-1.3.1-openapi.yaml,54.0,72.0
datumbox.com-1.0-openapi.yaml,14.0,14.0
departureboard.io-2.0-openapi.yaml,6.0,6.0
exchangerate-api.com-4-openapi.yaml,1.0,1.0
extendsclass.com-json-storage-0.1-openapi.yaml,2.0,5.0
extpose.com-1.0.0-openapi.yaml,1.0,1.0
exude-api.herokuapp.com-1.0.0-openapi.yaml,2.0,2.0
fraudlabspro.com-fraud-detection-1.1-openapi.yaml,2.0,2.0
fraudlabspro.com-sms-verification-1.0-openapi.yaml,2.0,2.0
fulfillment.com-2.0-openapi.yaml,8.0,11.0
geodatasource.com-1.0-openapi.yaml,1.0,1.0
geodesystems.com-1.0.0-openapi.yaml,241.0,241.0
getthedata.com-bng2latlong-1.0-openapi.yaml,1.0,1.0
github.com-9.0.0-openapi.yaml,374.0,589.0
googleapis.com-abusiveexperiencereport-v1-openapi.yaml,2.0,2.0
googleapis.com-acceleratedmobilepageurl-v1-openapi.yaml,1.0,1.0
googleapis.com-accessapproval-v1beta1-openapi.yaml,4.0,6.0
googleapis.com-accesscontextmanager-v1-openapi.yaml,8.0,13.0
googleapis.com-accesscontextmanager-v1beta-openapi.yaml,4.0,9.0
googleapis.com-adexchangebuyer-v1.2-openapi.yaml,4.0,7.0
googleapis.com-adexchangebuyer-v1.3-openapi.yaml,12.0,21.0
googleapis.com-adexchangebuyer-v1.4-openapi.yaml,28.0,38.0
googleapis.com-adexperiencereport-v1-openapi.yaml,2.0,2.0
googleapis.com-admin-datatransfer_v1-openapi.yaml,4.0,5.0
